education,food,commerce,finance,health,kindergarten,school,edu_buf,food_buf,fin_buf,commerce_buf,subway_buf,bus_buf,tram_stop,building_id,y,x
0,0,0,0,0,5,2,1,0,0,0,0,0,0,3443,"60.02095110","30.38090606"
0,0,0,0,0,2,2,0,0,0,4,0,0,0,3444,"59.86525202","30.37999051"
0,0,0,0,0,3,1,0,0,0,0,0,0,0,3445,"59.87604092","30.38114601"
0,0,0,0,0,5,1,0,0,0,1,0,0,0,3446,"59.85455905","30.38040130"
0,0,0,0,0,9,3,0,0,0,0,0,0,0,3447,"59.86150073","30.38037125"
0,0,0,0,0,6,3,0,0,0,0,0,0,0,3448,"59.86242823","30.38012636"
0,0,0,0,0,1,2,0,0,0,0,0,2,0,3449,"60.03372037","30.38087757"
0,0,0,0,0,6,2,1,0,2,5,0,0,0,3450,"60.04231241","30.38010814"
0,0,0,0,0,4,3,1,0,0,0,0,0,0,3451,"60.03988582","30.38130115"
0,0,0,0,0,5,2,1,0,0,8,0,1,0,3452,"59.83607401","30.38112925"
0,0,0,0,0,4,2,0,0,0,6,0,1,1,3453,"59.84634074","30.38113426"
0,0,0,0,0,5,3,0,1,0,7,0,0,0,3454,"60.04808456","30.38037930"
0,0,0,0,0,3,3,2,0,2,0,0,0,0,3455,"59.84817810","30.38073325"
0,0,0,0,0,1,2,0,1,0,0,0,1,0,3456,"60.03431119","30.38083529"
0,0,1,0,0,3,4,0,0,0,1,0,0,0,3457,"60.03768582","30.38096521"
0,0,1,0,0,2,4,0,0,0,2,0,2,0,3458,"60.03644797","30.38062879"
0,0,1,0,1,1,3,0,0,0,2,0,1,0,3459,"60.03599646","30.38063069"
0,0,0,0,0,8,2,1,1,2,11,0,0,0,3460,"59.85720963","30.38201887"
0,0,1,0,0,5,4,0,0,0,0,0,0,0,3461,"60.02245745","30.38115044"
0,0,0,0,0,7,2,0,1,0,16,0,2,0,3462,"59.85599607","30.38093239"
0,0,0,0,0,4,3,0,0,0,1,0,0,0,3463,"59.85192483","30.38077206"
0,0,1,0,0,3,1,1,0,0,0,0,0,0,3464,"59.87751120","30.38136279"
0,1,1,0,1,3,3,0,1,0,12,0,2,0,3465,"60.02544577","30.38125641"
0,0,1,0,0,6,1,0,4,0,8,0,0,0,3466,"59.87248647","30.38178104"
0,0,0,0,0,4,3,0,0,0,7,0,0,0,3467,"59.85371375","30.38092662"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3468,"59.83932855","30.38127877"
0,0,0,0,0,9,1,1,0,0,0,0,0,0,3469,"59.85813231","30.38131872"
0,0,0,0,0,4,3,1,0,0,0,0,0,0,3470,"59.86423416","30.38151368"
0,0,0,0,0,6,2,0,0,0,1,0,0,0,3471,"60.04827326","30.38173297"
0,0,0,0,0,5,1,1,0,0,3,0,0,0,3472,"60.04929445","30.38153673"
0,0,0,0,0,6,1,0,1,0,5,0,0,0,3473,"59.87302835","30.38152816"
0,0,0,0,0,5,3,1,0,0,0,0,0,0,3474,"59.85470612","30.38169275"
0,0,0,0,0,5,2,0,1,0,2,0,1,1,3475,"60.04416965","30.38201273"
0,0,0,0,0,2,2,0,0,0,3,0,0,0,3476,"59.86524979","30.38160018"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3477,"59.84476623","30.38187485"
0,0,0,0,0,6,2,1,0,0,0,0,0,0,3478,"60.04139329","30.38201908"
0,0,0,0,1,4,3,0,0,0,0,0,0,0,3479,"59.85080841","30.38232882"
0,0,0,0,0,2,2,0,0,0,1,0,0,0,3480,"59.87914284","30.38208149"
0,0,0,0,0,3,4,0,0,0,1,0,1,0,3481,"60.03750591","30.38195729"
0,0,0,0,0,7,2,0,0,0,0,0,0,0,3482,"59.85998859","30.38143874"
0,0,0,0,0,8,3,0,0,0,0,0,0,0,3483,"59.86028738","30.38150926"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3484,"60.04707345","30.38202254"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3485,"60.04603645","30.38224350"
0,0,0,0,0,4,2,0,0,0,5,0,0,0,3486,"59.83438114","30.38191185"
0,0,0,0,0,5,1,1,0,0,0,0,0,0,3487,"59.87443185","30.38221538"
0,0,0,0,0,5,3,0,0,0,5,0,0,0,3488,"59.85158649","30.38172019"
0,0,0,0,0,8,2,1,1,0,0,0,0,0,3489,"59.85604896","30.38293029"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,3490,"59.87777179","30.38234535"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,3491,"59.83257882","30.38268207"
0,0,0,0,0,5,3,0,0,0,8,0,2,0,3492,"59.85197549","30.38181362"
0,0,0,0,0,2,2,0,0,0,1,0,0,0,3493,"59.86542577","30.38227148"
0,0,0,0,0,4,2,0,0,0,0,0,1,1,3494,"60.01652609","30.38303973"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,3495,"60.03418419","30.38271332"
0,0,0,0,0,4,1,0,0,0,4,0,0,0,3496,"60.05077292","30.38211836"
0,0,0,0,0,6,1,1,0,0,10,0,0,0,3497,"59.87350535","30.38215266"
0,0,0,0,0,4,4,1,0,0,1,0,1,1,3498,"59.84207007","30.38284713"
0,0,0,0,0,6,3,0,0,0,0,0,0,0,3499,"59.86097775","30.38319153"
0,0,0,0,0,4,2,0,0,0,1,0,0,0,3500,"60.01774122","30.38261815"
0,0,0,0,0,5,2,1,0,0,0,0,0,0,3501,"60.04508281","30.38277564"
0,0,1,0,0,6,3,1,1,0,2,0,0,0,3502,"59.83925993","30.38342907"
0,0,0,0,0,4,1,0,1,0,3,0,0,0,3503,"60.05098421","30.38243521"
0,0,0,0,0,7,2,1,1,0,0,0,0,0,3504,"59.83827133","30.38269850"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,3505,"59.84525485","30.38294315"
0,0,1,0,1,8,2,0,0,1,3,0,0,0,3506,"59.85840664","30.38273284"
1,1,1,0,1,5,2,1,0,0,5,0,0,0,3507,"59.83498267","30.38364405"
0,0,0,0,0,1,2,0,0,0,1,0,0,0,3508,"59.99628380","30.38451978"
0,0,0,0,0,3,2,1,0,0,0,0,0,0,3509,"59.87591009","30.38344725"
0,0,0,0,0,4,4,0,0,0,1,0,0,0,3510,"60.03869171","30.38250102"
0,0,0,0,0,3,2,0,0,0,1,0,0,0,3511,"59.87680282","30.38282737"
0,0,0,0,0,4,1,1,0,0,0,0,0,0,3512,"60.04994089","30.38320387"
0,0,0,0,0,4,2,1,0,0,0,0,0,0,3513,"60.04052521","30.38292197"
0,0,0,0,0,4,1,1,0,0,0,0,0,0,3514,"59.87516797","30.38267647"
0,0,0,0,0,4,2,1,1,0,6,0,0,0,3515,"59.86576434","30.38285615"
0,0,0,0,0,7,1,0,2,3,22,0,0,0,3516,"59.87113958","30.38304102"
0,0,0,0,0,3,4,1,1,0,1,0,0,0,3517,"59.84875226","30.38296107"
0,0,1,0,1,5,3,0,0,0,0,0,0,0,3518,"59.86261521","30.38275178"
0,1,1,0,1,7,1,0,0,0,7,0,0,0,3519,"59.87208540","30.38369290"
0,0,0,0,0,4,2,0,2,0,7,0,0,1,3520,"60.04331174","30.38442994"
0,0,1,0,0,4,3,1,0,0,0,0,0,0,3521,"59.86389804","30.38367379"
0,0,1,0,0,3,1,0,0,0,24,0,1,0,3522,"59.86921107","30.38332048"
0,0,0,0,0,4,5,0,0,0,12,0,1,1,3523,"59.84852335","30.38464655"
0,0,0,0,0,4,3,1,0,0,2,0,0,0,3524,"59.85431759","30.38390849"
0,0,0,0,0,5,1,0,2,1,11,0,0,0,3525,"59.87034801","30.38298066"
0,0,0,0,0,2,2,0,0,0,1,0,0,0,3526,"60.03322057","30.38333778"
0,0,1,0,0,5,2,0,0,0,0,0,0,0,3527,"60.02173173","30.38346015"
0,0,0,0,0,5,4,0,0,0,12,0,1,0,3528,"59.85295077","30.38327058"
0,0,0,0,0,4,3,0,0,0,0,0,0,0,3529,"60.03905233","30.38311059"
0,0,0,0,0,7,2,1,0,0,2,0,0,0,3530,"59.83625770","30.38363905"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3531,"60.01699505","30.38337681"
0,0,0,0,0,3,2,2,0,0,0,0,0,0,3532,"59.84689652","30.38352207"
0,0,0,0,0,3,4,0,0,0,0,0,0,0,3533,"59.84932303","30.38356395"
0,0,0,0,0,7,2,0,0,0,0,0,0,0,3534,"59.83727380","30.38361323"
0,0,0,0,0,4,1,1,0,0,0,0,0,0,3535,"59.87486336","30.38335714"
0,0,0,0,0,3,2,0,0,0,1,0,2,0,3536,"59.87798220","30.38398620"
0,0,0,0,0,4,3,0,0,0,1,0,1,0,3537,"59.84237996","30.38524921"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,3538,"60.04028819","30.38389116"
0,0,0,0,0,1,0,0,0,0,2,0,0,0,3539,"59.97350297","30.38360939"
0,0,0,0,0,5,3,1,0,0,0,0,0,0,3540,"59.86199023","30.38392336"
0,0,0,0,0,4,3,1,0,0,0,0,0,0,3541,"59.83296716","30.38413111"
0,1,0,0,0,9,2,1,1,0,2,0,0,0,3542,"59.83800670","30.38468690"
0,0,0,0,0,4,1,0,1,0,2,0,1,0,3543,"60.05138139","30.38377118"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3544,"60.04793180","30.38365908"
0,0,0,0,0,4,2,2,0,0,0,0,0,0,3545,"60.04933481","30.38423142"
0,0,0,0,0,9,2,0,0,1,2,0,0,0,3546,"59.85887011","30.38470012"
0,0,0,0,0,2,2,0,0,0,2,0,0,0,3547,"60.03362428","30.38419873"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,3548,"59.97730654","30.38414732"
0,0,0,0,0,2,3,0,0,0,4,0,1,0,3549,"60.02449816","30.38381400"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,3550,"59.84990814","30.38436791"
0,0,0,0,0,4,2,0,2,0,6,0,0,0,3551,"60.04371131","30.38483765"
0,0,0,0,0,8,2,0,0,0,1,0,0,0,3552,"59.85682743","30.38495590"
0,0,0,0,0,6,3,0,0,0,2,0,1,1,3553,"59.84039510","30.38465668"
0,0,1,0,0,6,1,0,0,0,4,0,0,0,3554,"59.87130728","30.38409296"
0,0,0,0,0,2,3,0,1,0,8,0,1,0,3555,"60.02493801","30.38397996"
0,0,0,0,0,4,2,1,0,0,5,0,0,0,3556,"59.87451711","30.38406108"
0,0,0,0,0,5,3,0,0,0,0,0,0,0,3557,"59.86278196","30.38422959"
0,0,0,0,0,9,2,0,1,0,3,0,0,0,3558,"59.85796523","30.38405825"
0,0,0,0,0,4,4,0,0,0,1,0,0,0,3559,"59.85269836","30.38510178"
0,0,0,0,0,3,1,0,0,0,2,0,0,0,3560,"60.05055501","30.38418783"
0,0,1,0,0,4,2,1,0,0,0,0,0,0,3561,"59.87051840","30.38468830"
0,0,0,0,0,1,3,0,0,0,3,0,2,0,3562,"59.99892473","30.38426437"
0,0,0,0,0,3,2,0,5,0,10,0,0,0,3563,"59.86515783","30.38412697"
0,0,0,0,0,4,3,0,0,0,2,0,0,0,3564,"59.85319889","30.38520455"
0,0,1,0,0,4,3,0,0,0,2,0,0,0,3565,"59.85361672","30.38531263"
0,0,0,0,0,5,3,0,1,0,3,0,2,1,3566,"59.84755713","30.38584428"
0,0,0,0,0,3,2,1,0,0,24,0,0,0,3567,"59.86909693","30.38465715"
0,0,0,0,0,6,2,0,0,0,1,0,0,0,3568,"60.04796295","30.38526515"
0,0,0,0,0,5,1,0,0,0,3,0,0,0,3569,"59.87147160","30.38472034"
0,0,0,0,0,4,2,0,0,0,3,0,0,0,3570,"59.86836619","30.38572072"
0,0,0,0,0,6,1,0,0,0,0,0,0,0,3571,"59.85998388","30.38485812"
0,0,0,0,0,4,2,1,0,0,0,0,0,0,3572,"60.01927306","30.38472032"
0,0,1,0,0,6,2,0,0,0,0,0,0,0,3573,"59.86060803","30.38462668"
0,0,0,0,0,5,2,0,2,0,26,0,0,0,3574,"59.83256921","30.38745733"
0,0,0,0,0,6,3,1,0,0,0,0,0,0,3575,"59.86308616","30.38492036"
0,0,1,0,0,3,2,0,0,0,0,0,1,0,3576,"60.01733611","30.38500883"
0,0,0,0,0,2,2,0,0,0,2,0,0,0,3577,"60.03442761","30.38477172"
0,0,0,0,0,6,2,1,0,0,1,0,0,0,3578,"60.04861149","30.38549385"
0,0,0,0,0,6,2,1,0,0,0,0,0,0,3579,"59.85547935","30.38509602"
0,0,0,0,0,3,2,1,0,0,1,0,0,0,3580,"60.02127511","30.38528234"
0,0,0,0,0,4,2,0,0,0,2,0,0,0,3581,"60.04396454","30.38550219"
0,0,1,1,1,4,2,1,0,0,0,0,0,0,3582,"59.87551125","30.38537015"
0,0,0,0,0,3,3,0,1,6,10,0,1,0,3583,"59.82972934","30.38561435"
0,0,0,0,0,5,2,2,0,0,0,0,0,0,3584,"59.86134371","30.38574911"
0,0,0,0,0,5,2,1,0,0,0,0,0,0,3585,"59.84427122","30.38500361"
0,0,0,0,0,4,3,1,1,0,5,0,0,0,3586,"59.87458504","30.38538284"
0,0,0,0,0,2,2,0,0,0,2,0,0,0,3587,"60.03445735","30.38492830"
0,0,0,0,0,9,3,1,0,0,0,0,1,0,3588,"59.83700046","30.38631300"
0,0,0,0,0,6,4,0,0,0,1,0,0,0,3589,"59.84113891","30.38664518"
0,0,0,0,0,3,2,0,0,0,3,0,0,0,3590,"59.86900879","30.38543871"
0,1,1,0,1,6,1,0,0,0,0,0,0,0,3591,"59.86006395","30.38555731"
0,0,1,0,0,5,2,0,3,0,12,0,2,2,3592,"59.86459165","30.38577482"
0,0,0,0,0,1,1,0,0,0,4,0,0,0,3593,"59.98100387","30.38581061"
0,0,1,0,0,4,1,1,0,0,0,0,0,0,3594,"60.05010209","30.38654858"
0,0,0,0,0,1,3,0,0,0,3,0,0,0,3595,"59.99862724","30.38542054"
0,0,0,0,0,6,3,1,0,0,0,0,0,0,3596,"59.86319059","30.38562174"
0,0,0,0,0,2,1,0,0,0,1,0,1,0,3597,"60.03312157","30.38533341"
0,0,0,0,0,6,2,0,0,0,0,0,0,0,3598,"59.85566350","30.38574948"
0,0,0,0,0,6,2,0,0,0,2,0,0,0,3599,"59.87212359","30.38539099"
0,0,0,0,0,6,2,1,0,0,1,0,0,0,3600,"60.04682238","30.38619298"
0,0,0,0,0,3,3,1,0,0,0,0,0,0,3601,"60.01861273","30.38544700"
0,0,1,0,0,1,1,0,0,0,5,0,0,0,3602,"59.97597685","30.38717121"
0,0,0,0,0,4,5,0,1,0,11,0,2,1,3603,"59.84893378","30.38551623"
0,1,1,0,1,3,2,0,0,0,0,0,0,0,3604,"59.87565610","30.38642085"
0,0,0,0,0,6,4,0,1,0,4,0,1,0,3605,"59.87425177","30.38647024"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,3606,"59.85031696","30.38609348"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,3607,"60.01800815","30.38557055"
0,0,0,0,0,3,1,0,0,0,0,0,0,0,3608,"60.05098493","30.38580068"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,3609,"59.84609780","30.38624207"
0,0,0,0,0,6,3,0,0,0,1,0,0,0,3610,"59.85440249","30.38570219"
0,0,0,0,0,2,0,0,0,0,0,0,0,0,3611,"60.03215324","30.38778061"
0,0,0,0,0,6,2,1,0,0,0,0,0,0,3612,"59.83445945","30.38624005"
0,0,0,0,0,2,1,1,0,0,0,0,0,0,3613,"60.03366878","30.38623223"
0,0,0,0,0,6,2,0,0,0,4,0,0,0,3614,"59.87345367","30.38701689"
0,0,0,0,0,6,1,1,0,0,0,0,0,0,3615,"59.86014855","30.38625404"
0,0,0,0,0,6,2,1,0,0,1,0,0,0,3616,"60.04543493","30.38664331"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,3617,"59.86894019","30.38633648"
0,1,1,1,1,3,2,1,0,0,0,0,0,0,3618,"59.86993612","30.38625890"
0,0,1,0,0,8,2,1,3,2,9,0,0,0,3619,"59.85835875","30.38731390"
0,0,0,0,0,4,2,0,0,0,2,0,0,0,3620,"60.02230030","30.38620374"
0,0,0,0,0,4,3,1,0,0,0,0,0,0,3621,"59.87060120","30.38666784"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,3622,"59.85583554","30.38647602"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,3623,"60.01903433","30.38630041"
1,0,1,0,0,6,2,0,0,0,5,0,0,0,3624,"59.86640716","30.38646750"
0,0,0,0,0,2,3,1,1,0,2,0,2,0,3625,"60.03517846","30.38627895"
0,0,0,0,0,1,1,1,0,0,1,0,0,0,3626,"59.99792807","30.38619844"
0,0,0,0,0,6,2,0,0,1,2,0,0,0,3627,"60.04576795","30.38691189"
0,0,0,0,0,8,2,1,0,0,1,0,1,0,3628,"59.83580781","30.38741348"
0,0,1,0,1,4,2,0,0,0,1,0,0,0,3629,"59.84421832","30.38662651"
0,0,0,0,0,3,3,0,0,1,3,0,0,0,3630,"59.82993219","30.38726010"
0,0,0,0,0,9,2,1,0,0,1,0,0,0,3631,"59.83800845","30.38690335"
0,0,0,0,0,5,3,1,0,0,0,0,0,0,3632,"59.87198283","30.38655648"
0,0,0,0,0,3,2,0,1,0,3,0,2,0,3633,"59.82794686","30.38721140"
0,0,1,0,0,1,0,0,1,0,2,0,0,0,3634,"59.98050121","30.38701124"
0,0,0,0,0,5,2,0,0,0,5,0,0,0,3635,"59.86670610","30.38751927"
0,0,0,0,0,1,2,0,0,0,1,0,0,0,3636,"59.99849802","30.38654334"
0,0,0,0,0,4,1,0,0,0,9,0,0,0,3637,"60.01592331","30.38671321"
0,0,1,0,0,6,2,1,0,0,4,0,0,0,3638,"59.86281356","30.38659016"
0,0,0,0,0,3,2,1,0,0,2,0,0,0,3639,"60.04414782","30.38730101"
0,0,1,0,1,3,2,0,0,0,1,0,0,0,3640,"60.02301359","30.38697353"
0,0,0,0,0,5,2,0,1,0,3,0,1,1,3641,"59.84745210","30.38693915"
0,0,0,0,0,5,2,2,0,0,0,0,0,0,3642,"60.04892360","30.38723751"
0,0,0,0,0,6,2,0,2,0,2,0,0,0,3643,"59.85715020","30.38806004"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,3644,"60.01959902","30.38734980"
0,0,0,0,0,3,2,0,0,0,2,0,0,0,3645,"60.02202704","30.38721053"
0,0,0,0,0,5,5,0,2,0,19,0,2,1,3646,"59.84907681","30.38712380"
0,0,0,0,0,2,0,1,0,0,0,0,0,0,3647,"60.03407835","30.38812837"
0,0,0,0,0,2,1,1,0,0,0,0,1,0,3648,"60.03488338","30.38812130"
0,0,0,0,0,6,2,0,0,0,2,0,0,0,3649,"59.87292175","30.38762245"
0,0,0,0,0,1,2,0,0,0,0,0,0,0,3650,"59.99817274","30.38704808"
0,0,0,0,0,2,4,0,0,0,0,0,0,0,3651,"59.85050477","30.38753423"
0,0,1,0,0,6,2,0,0,0,1,0,0,0,3652,"59.86011588","30.38778978"
0,0,0,0,0,2,1,0,0,0,7,0,0,0,3653,"60.00183719","30.38750211"
0,0,0,0,0,6,2,1,0,0,0,0,0,0,3654,"59.85592019","30.38769364"
0,1,1,1,1,5,2,0,1,0,7,0,0,0,3655,"59.85392165","30.38742040"
0,0,0,0,0,5,2,0,1,7,13,0,0,0,3656,"59.83148265","30.38876262"
0,0,0,0,0,7,1,1,0,1,6,0,0,0,3657,"59.86105358","30.38791849"
0,0,0,0,0,9,3,1,0,0,3,0,0,0,3658,"59.83465077","30.38836899"
0,0,0,0,0,4,2,0,2,0,17,0,0,0,3659,"59.84941704","30.38799885"
0,0,0,0,0,6,3,0,0,0,3,0,0,0,3660,"59.87263011","30.38797452"
0,0,0,0,0,3,2,1,0,0,0,0,0,0,3661,"59.86883101","30.38766487"
0,0,0,0,0,4,2,0,0,0,0,0,2,0,3662,"60.01667605","30.38776880"
0,0,1,0,1,8,2,0,0,0,0,0,0,0,3663,"59.83972635","30.38810410"
0,0,1,0,0,4,1,0,1,1,27,0,1,1,3664,"60.01550326","30.38869100"
0,0,0,0,0,9,2,0,0,0,1,0,0,0,3665,"59.83814700","30.38801060"
0,0,1,0,0,6,3,1,0,0,5,0,0,0,3666,"60.04728840","30.38828055"
0,0,0,0,0,5,2,0,0,0,6,0,2,2,3667,"59.86222936","30.38817226"
0,0,0,0,0,3,4,1,0,0,0,0,0,0,3668,"59.87117278","30.38830522"
0,0,0,0,0,3,4,0,0,0,2,0,0,0,3669,"59.87032531","30.38810392"
0,0,0,0,0,4,2,0,0,0,1,0,0,0,3670,"60.01806146","30.38836014"
0,0,0,0,0,6,4,1,0,0,1,0,0,0,3671,"59.84429010","30.38796184"
0,0,1,0,0,6,3,1,0,0,5,0,0,0,3672,"60.04760585","30.38857635"
0,0,0,0,0,2,1,0,0,0,9,0,1,0,3673,"60.00293013","30.38843039"
0,0,1,1,1,3,4,0,0,0,2,0,0,0,3674,"59.86974011","30.38796367"
0,0,0,0,0,5,3,1,0,1,10,0,0,0,3675,"59.84532824","30.38909619"
0,0,0,0,0,3,2,2,0,0,0,0,0,0,3676,"59.85154448","30.38897660"
0,0,0,0,0,1,3,0,0,0,0,0,1,0,3677,"59.98302236","30.38808601"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3678,"60.03624694","30.38831732"
0,0,0,0,0,4,3,0,0,0,0,0,0,0,3679,"60.02013593","30.38791331"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,3680,"60.02074363","30.38790003"
0,0,0,0,0,5,3,1,0,0,0,0,0,0,3681,"59.86819501","30.38915961"
0,0,0,0,0,6,2,0,0,0,4,0,0,0,3682,"59.86508234","30.38860855"
0,0,0,0,0,9,2,1,0,0,0,0,0,0,3683,"59.83885777","30.38813930"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3684,"60.02175563","30.38822240"
0,0,0,0,0,1,0,0,1,0,3,0,0,0,3685,"59.98020543","30.38871398"
0,0,1,0,1,6,3,0,0,0,7,0,2,1,3686,"59.84778630","30.38823035"
0,0,0,0,0,5,2,0,0,0,5,0,0,0,3687,"59.86393345","30.38857778"
0,0,0,0,0,1,2,0,0,0,2,0,0,0,3688,"59.98171463","30.38842255"
0,0,0,0,0,1,2,0,0,0,0,0,0,0,3689,"59.99801715","30.38854384"
0,0,1,0,0,2,2,0,0,0,3,0,0,0,3690,"60.00135229","30.38902642"
0,0,0,0,0,5,3,0,0,0,2,0,0,0,3691,"60.04548566","30.38830034"
0,0,0,0,0,6,3,0,0,0,7,0,1,1,3692,"59.84836010","30.38902762"
0,0,0,0,0,4,2,1,0,0,0,0,0,0,3693,"60.04927254","30.38894852"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,3694,"59.99837549","30.38875192"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3695,"60.05019069","30.38834570"
0,0,0,0,0,4,2,0,0,0,1,0,0,0,3696,"59.85969761","30.38880477"
0,0,1,0,1,2,1,0,0,0,0,0,1,0,3697,"60.03520100","30.38956283"
0,0,0,0,0,2,2,0,2,0,5,0,2,0,3698,"59.97446675","30.38900145"
0,0,0,0,0,2,2,1,0,0,0,0,0,0,3699,"59.85040828","30.38885222"
0,0,1,0,0,2,2,0,0,0,1,0,0,0,3700,"59.99875014","30.38898316"
0,0,0,0,0,5,2,0,0,0,13,0,1,0,3701,"59.87353049","30.38912672"
0,0,0,0,0,8,2,0,0,0,0,0,0,0,3702,"59.84000890","30.38917195"
0,0,1,0,1,5,2,1,0,0,4,0,0,0,3703,"59.86582270","30.38876331"
0,0,0,0,0,7,3,0,0,0,1,0,0,0,3704,"59.84148755","30.39059505"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,3705,"60.04963557","30.38977730"
0,0,0,0,0,2,2,0,0,0,1,0,0,0,3706,"59.99912005","30.38920581"
0,0,0,0,0,2,2,1,0,0,0,0,0,0,3707,"59.82650663","30.38922391"
0,0,0,0,0,6,2,0,1,0,3,0,0,0,3708,"59.85479827","30.38952850"
0,0,0,0,0,4,3,0,1,1,1,0,0,0,3709,"59.82950701","30.38976725"
0,0,0,0,0,7,4,0,0,1,3,0,0,0,3710,"59.84410840","30.38916251"
0,0,0,0,0,8,2,1,0,0,0,0,0,0,3711,"59.83787215","30.39019780"
0,0,0,0,0,9,3,0,1,1,5,0,0,0,3712,"59.83421740","30.38912433"
0,0,0,0,0,3,2,0,0,0,1,0,0,0,3713,"59.99949228","30.38940726"
0,0,0,0,0,5,2,0,0,0,5,0,0,0,3714,"59.85367242","30.38926265"
0,0,0,0,0,10,2,0,0,0,1,0,1,1,3715,"59.83566223","30.38946481"
0,0,0,0,0,5,1,0,0,0,0,0,0,0,3716,"60.02148685","30.38922853"
0,0,0,0,0,7,2,0,0,0,2,0,0,0,3717,"59.84720513","30.38915343"
0,0,0,0,0,3,4,1,0,0,3,0,0,0,3718,"59.86970271","30.38911143"
0,1,1,0,0,4,1,0,0,0,0,0,0,0,3719,"60.05020157","30.39024512"
0,0,0,0,0,6,2,0,4,0,8,0,0,0,3720,"59.85763560","30.38924436"
0,0,0,0,0,5,2,1,0,0,4,0,0,0,3721,"59.86646254","30.38928525"
0,0,0,0,0,1,3,0,0,0,0,0,1,0,3722,"59.98347368","30.38932940"
0,0,0,0,0,4,1,0,0,1,5,0,0,0,3723,"59.86036268","30.38924079"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,3724,"59.99986820","30.38964285"
0,0,0,0,0,3,2,0,0,0,7,0,0,0,3725,"60.00266704","30.38953211"
0,0,0,0,0,5,3,1,0,0,0,0,0,0,3726,"60.04844652","30.38969191"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3727,"60.03722013","30.38942311"
0,0,1,0,1,5,2,0,0,0,2,0,0,0,3728,"59.86422492","30.38984781"
0,0,1,0,0,5,3,1,0,0,4,0,3,0,3729,"60.04705161","30.38958034"
0,0,0,0,0,8,3,1,0,0,2,0,0,0,3730,"59.84542561","30.39148651"
0,0,0,0,0,1,3,0,0,0,0,0,0,0,3731,"59.98420495","30.38968895"
0,1,1,1,0,4,2,0,1,0,1,0,1,0,3732,"59.85923122","30.38952925"
0,0,0,0,0,3,2,1,4,1,12,1,1,0,3733,"59.85802230","30.39100691"
0,0,0,0,0,4,2,0,0,3,6,0,1,0,3734,"60.00350277","30.39009269"
0,0,0,0,0,3,1,0,0,0,0,0,0,0,3735,"60.03792261","30.38973126"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,3736,"60.03647355","30.39067168"
0,0,1,1,1,3,2,0,0,0,0,0,0,0,3737,"60.00032730","30.38988207"
0,0,0,0,0,6,2,0,0,1,9,0,1,2,3738,"59.86298656","30.39022621"
0,0,1,0,0,6,1,1,0,0,1,0,0,0,3739,"59.85664490","30.38987543"
0,0,1,0,0,4,2,0,0,0,4,0,0,0,3740,"60.01873682","30.38968277"
0,1,1,0,0,3,3,0,0,0,12,0,1,0,3741,"59.87386545","30.39020586"
0,0,1,1,0,3,2,0,1,0,4,0,1,0,3742,"59.97476990","30.38987920"
0,0,0,0,0,4,2,0,0,3,3,0,1,0,3743,"60.00419840","30.38986049"
0,0,0,0,0,3,2,0,0,0,3,0,0,0,3744,"59.82799581","30.38989952"
0,0,0,0,0,5,2,0,0,0,3,0,0,0,3745,"59.85311906","30.39001083"
0,0,0,0,0,3,2,0,0,0,1,0,0,0,3746,"60.00248993","30.39023711"
0,0,0,0,0,6,2,0,0,0,0,0,0,0,3747,"59.86462251","30.39037976"
0,0,0,0,0,7,2,1,0,0,0,0,1,0,3748,"59.83688893","30.39124170"
0,0,0,0,0,3,3,0,0,0,1,0,1,0,3749,"59.87498902","30.39096545"
0,0,0,0,0,10,2,1,0,0,1,0,0,0,3750,"59.83574901","30.39046892"
0,0,0,0,0,5,2,0,0,0,4,0,0,0,3751,"59.85357734","30.39016050"
