building_area,living_area,population_balanced,y,x,building_id
491.444,3702.5,107,59.98957868,30.20920299,549
806.016,3182.04,130,59.83915705,30.20972509,550
4363.82,3054.67,153,59.85049003,30.21146851,551
1629.29,11355,461,59.83552732,30.20924127,552
719.406,8057.35,164,59.94172049,30.20960901,553
1436.65,11960.3,354,59.99020857,30.20948984,554
836.972,6543.9,269,59.8339978,30.2093175,555
763.921,5606.2,189,59.98847143,30.20972257,556
813.668,3184.53,119,59.8387508,30.21004835,557
2298.52,16438.1,649,59.83118058,30.20941103,558
1793.05,11807.3,535,59.83719303,30.20964747,559
1317.25,14753.1,431,59.99897668,30.20948269,560
1101.8,9039.6,266,59.98913511,30.20978853,561
1081.78,9398.7,274,60.00877725,30.21012504,562
839.897,3200.99,113,59.83832155,30.2102041,563
2067.38,23154.6,674,59.99940282,30.21042084,564
1664.69,11279.5,478,59.8276263,30.21051285,565
346.042,2741.61,116,59.84013915,30.2096347,566
3175.48,10954.9,571,59.85748761,30.21049519,567
892.218,9368.29,175,59.9430392,30.20998378,568
988.5,8303.4,230,60.00765379,30.21006433,569
849.272,7261.1,206,59.98447037,30.21007141,570
1367.99,5073.1,188,59.8290882,30.210502,571
5427.21,49822.6,2671,59.85260765,30.21108212,572
852.151,6684.3,181,60.00987456,30.21003388,573
337.074,2767.18,105,59.83223932,30.2100015,574
2493.83,15689,783,59.85938773,30.21126609,575
3615.61,29972.2,843,59.99583219,30.21073238,576
1411.25,6605.1,175,59.98365944,30.21086938,577
482.442,4642.3,127,59.98867638,30.2103064,578
722.494,5161.3,137,60.00920074,30.21062812,579
2596.31,24966.9,733,59.99066859,30.21191476,580
1522.36,18681.3,590,59.99810769,30.21053455,581
2128.73,13411,570,59.84033825,30.21107058,582
1425,5102.33,191,59.83170105,30.21134688,583
1646.63,1152.641,46,59.84723781,30.21107755,584
2188.29,1531.803,61,59.85583348,30.21098616,585
1824.62,17664.9,534,60.01008053,30.21162592,586
1356.63,5090.46,220,59.83056295,30.21138568,587
3165.86,21959.6,733,60.02739266,30.21110192,588
694.828,8574.3,279,60.0083747,30.21071691,589
482.813,3655.4,117,59.98470636,30.21080851,590
3182.02,26729,1426,59.85486267,30.21212656,591
1252.06,8615.5,462,59.84856235,30.21086767,592
331.367,2773.28,126,59.83254912,30.21084918,593
1397.84,15655.8,283,59.94188003,30.21156524,594
1871.63,24892.7,788,59.95271635,30.21113619,595
7357.03,128748,3841,60.00181848,30.21213909,596
1628.13,11124,410,59.83737657,30.21101772,597
1827.68,11514.4,509,59.8395945,30.21149624,598
1310.11,10900.1,340,59.98523028,30.21122782,599
1374.43,23263.1,695,59.99690954,30.21140721,600
482.345,4706.4,156,59.98854934,30.21129456,601
4330.25,27280.5,532,59.94510493,30.2122416,602
331.923,2761.59,94,59.83814705,30.21134385,603
2362.51,15555.4,780,59.85843662,30.21191123,604
6534.43,21764.1,1058,59.85298923,30.21387161,605
3510.37,23239.6,705,59.98700541,30.21291006,606
694.809,486.3663,19,60.00894329,30.21183953,607
556.482,6232.6,216,59.98827529,30.21154133,608
482.49,337.743,14,59.8489856,30.21167623,609
3289.16,36838.6,1120,59.99989468,30.21234765,610
1180.63,5777.9,194,59.9536319,30.21180403,611
865.947,7303.4,234,59.98562382,30.21205273,612
1374.05,23238.1,690,59.99883062,30.21213709,613
1101.14,9049.9,272,59.98882222,30.21219519,614
330.885,2743.19,114,59.83281599,30.21169188,615
1237.61,7415.3,248,60.0275524,30.2123756,616
592.961,6641.16,196,59.98823679,30.21209202,617
1622.86,11256.2,446,59.82837978,30.21192516,618
1769.39,16101.5,497,59.95433264,30.21219767,619
2786.58,19704.9,587,59.98411423,30.21273762,620
1871.64,24892.8,771,59.95254614,30.21230519,621
725.56,6997.1,345,59.84890743,30.21236605,622
1981.35,11890.6,620,59.84837759,30.21251798,623
1538.9,11089,351,60.0267122,30.21292962,624
3954.27,49823.8,975,59.94327409,30.21294414,625
1717.38,11323.4,621,59.85744186,30.21253215,626
2282.78,23246.5,1177,59.84960166,30.21360745,627
597.694,5881.49,262,59.83283671,30.21260558,628
1555.68,11219.2,491,59.83086603,30.21344529,629
1648.01,11213.6,467,59.8314116,30.2134903,630
1430.15,15016.6,441,60.00937781,30.21275341,631
6887.97,54985.1,1641,59.95460744,30.21435572,632
592.808,7054.42,228,59.98815801,30.21269534,633
1498.72,1049.104,42,59.85734632,30.21282318,634
1791.1,22061.3,680,60.00283535,30.21305162,635
5117.07,28873.1,925,59.95334494,30.21427394,636
8362.18,67189.6,3577,59.85704253,30.21488485,637
4695.74,45530.7,1324,60.00558394,30.21401592,638
4397.69,27705.5,532,59.94217877,30.21402602,639
1576.9,11255.1,439,59.82850652,30.21304702,640
1528.8,11023.7,407,60.02806652,30.21352006,641
2538.07,16777.6,692,59.82990274,30.21330269,642
491.65,3692.5,116,59.98906389,30.2131409,643
3417.74,25944.1,796,59.99546124,30.21415535,644
3194.73,20661,1081,59.85877067,30.21407102,645
539.959,6047.54,189,59.98803807,30.21320185,646
1871.46,24890.5,775,59.95237534,30.21348371,647
3480.11,21924.7,929,59.83292697,30.21557277,648
1436.06,11994.7,372,59.98967145,30.21359148,649
675.327,4754.8,165,59.95658809,30.21349097,650
1612.51,19188.9,620,59.95600728,30.21386209,651
1096.83,8037,259,59.95712329,30.21388103,652
1790.97,22369.1,651,60.00445307,30.21389959,653
2147.38,12433.9,440,60.02767544,30.21429859,654
1490.04,10733,294,59.98793021,30.21428123,655
2920.62,29921.1,885,60.00726782,30.21434973,656
1182.44,8102.6,416,59.85174429,30.21392407,657
1960.02,16386.4,449,59.98607256,30.2139538,658
1665.57,10278.8,311,59.99114581,30.21421155,659
1106.33,774.431,31,59.8547332,30.21403914,660
1929.71,13862.9,725,59.85018033,30.21499208,661
1374.34,23175.3,711,59.99649219,30.21455954,662
1223.84,23130.7,647,60.00351262,30.21427575,663
4469.58,11155.1,326,60.00156863,30.21506202,664
960.877,7188.7,240,59.95779612,30.21440698,665
1678.09,11259.3,449,59.82865367,30.2141761,666
1670.78,7365.1,237,59.95542895,30.21537309,667
1871.7,24893.6,755,59.95220078,30.21467713,668
1283.53,5023.83,225,59.8321413,30.21442517,669
1407.89,5477.8,237,59.83014905,30.21451645,670
1725.46,13535,444,59.98853789,30.21502204,671
1518.45,10793.7,378,60.02674421,30.21535257,672
2725.03,18842.5,523,60.00889385,30.21590878,673
1099.66,4482.45,182,59.839129,30.21503645,674
977.007,8613.9,281,59.95837731,30.21529746,675
9287.39,97472.9,2917,59.98364014,30.21786851,676
2358.32,16182.2,697,59.82843851,30.21655649,677
1503.71,10448.8,454,59.82891847,30.21565495,678
343.236,2788.81,104,59.83116608,30.21513192,679
343.685,2771.74,115,59.82946567,30.2151621,680
1557.49,9773.18,388,59.83799504,30.21556425,681
2183.84,23463.5,1177,59.85447741,30.21626524,682
1374.12,23620.6,712,59.99838452,30.21555707,683
336.223,2118.21,88,59.83974325,30.21536367,684
2593.45,20282.8,1035,59.85154046,30.21653778,685
4442.71,29005.5,535,59.9446497,30.21642655,686
1441.76,1009.232,40,59.98426207,30.21551745,687
2577.65,6429.6,213,59.95786207,30.21602786,688
4118.5,2882.95,115,59.99612937,30.21660273,689
3957.06,2769.942,111,59.99942068,30.21647567,690
743.08,5986.7,178,59.99116931,30.21593109,691
1871.58,24891.9,811,59.95203185,30.21587428,692
1349.85,14722,435,60.0033088,30.2158161,693
1833.97,12389.9,512,59.83950243,30.216422,694
1839.39,27319.2,812,59.98508174,30.21619494,695
3093.24,18716.4,346,59.94734222,30.21628247,696
1201.55,11363,354,60.02853104,30.21623098,697
1405.62,983.931,26,59.94337546,30.2161552,698
2135.86,17964.2,541,59.99038225,30.21621174,699
3054.63,51317.8,1599,59.9532815,30.2165863,700
19.5233,13.66631,1,59.85544855,30.2158038,701
1068.4,10470.3,336,59.95885946,30.21650601,702
334.547,2085.2,84,59.84019349,30.21602894,703
3965.03,31661.1,1618,59.85897466,30.21714601,704
1581.9,11318.1,471,59.83109885,30.21701714,705
2067.32,16710.4,903,59.85558315,30.21652594,706
1522.42,19028.9,563,59.99729676,30.21632656,707
2379.99,20368,610,59.95673346,30.21660813,708
2087.8,15892.5,494,60.0070498,30.21705163,709
663.757,11155.1,343,60.0010716,30.216267,710
4510.34,44826.5,1369,60.00522131,30.21734849,711
1075.64,9180.6,307,60.0280125,30.2168089,712
326.68,2773.29,105,59.83723668,30.21639092,713
1817.72,13195.4,472,60.02531976,30.21691196,714
1455,5392.63,225,59.83018591,30.21674511,715
1873.68,15738.9,484,59.95512242,30.21732631,716
3939.45,25827.4,514,59.9422322,30.2176896,717
1930.69,14816.9,471,59.98798874,30.21678067,718
3478.79,34092.1,1016,59.9541475,30.21717107,719
834.403,3511.84,193,59.83761475,30.21704145,720
869.279,3463.1,135,59.838903,30.2170724,721
523.876,6379.5,248,60.02665382,30.21682771,722
325.384,2083.9,98,59.84057101,30.21677716,723
22.2678,15.58746,1,59.98478829,30.21661642,724
2374.01,5206.8,173,59.95780729,30.21716152,725
1085.55,4300,179,59.82909852,30.21700238,726
1862.92,13087.3,441,60.02435748,30.21775564,727
1680.72,12071.1,339,60.00930208,30.21775938,728
2422.09,16027.1,551,60.0287394,30.21814,729
678.525,7094.9,238,60.02698312,30.21724145,730
1888.65,11884.5,242,59.9481543,30.21815374,731
340.764,2767.74,110,59.83602515,30.2172374,732
1113.16,4509.98,193,59.83980226,30.21753066,733
3894.9,29955.4,884,59.98986636,30.21804804,734
1490.48,9608.33,370,59.83517316,30.21757366,735
1325.74,14246.3,722,59.85212753,30.21784639,736
1280.95,10709.1,235,59.94378744,30.21757562,737
2829.19,31686.9,958,59.95878813,30.21814745,738
522.681,5520.5,201,60.0276891,30.21763285,739
1280.63,10669.5,210,59.94720705,30.21773809,740
2067.27,16724.7,841,59.85652265,30.21804444,741
2307.39,21973,687,60.00762135,30.2186906,742
523.611,6399.71,196,60.02726244,30.2177831,743
4186.81,33264.6,974,60.00646849,30.21943311,744
1734.34,14568.5,470,59.95551905,30.21828634,745
3765.11,27790.9,767,59.98727185,30.21916802,746
1687.67,11285.4,477,59.82968935,30.21870644,747
1825.86,12770.8,542,59.83200968,30.21824865,748
3314.9,14555.7,291,59.94122834,30.21849916,749
523.784,6382.9,230,60.02616456,30.21805562,750
914.52,3528.63,152,59.83768425,30.21843844,751
840.549,11778,370,60.00265922,30.21814292,752
3135.97,37308.3,1945,59.85136611,30.2186989,753
5853.05,45789.2,2524,59.85437591,30.22015819,754
1152.91,4486.39,175,59.83885725,30.21847345,755
5550.04,27724.7,1144,59.83478907,30.2202015,756
678.505,7062.5,229,60.02644417,30.21859544,757
886.069,3521.85,133,59.8372529,30.21885065,758
391.568,4385.56,134,59.9585511,30.21871092,759
1338.11,12845.7,416,60.00840188,30.21971021,760
933.152,7042,206,60.02792893,30.21896763,761
570.896,3479.6,110,60.00905654,30.21889135,762
2959.39,24442.3,1272,59.85701561,30.22029267,763
20063.2,43518.7,1333,59.95004583,30.2244492,764
347.675,2756.5,117,59.82908105,30.21850252,765
840.696,11680.5,358,60.00338472,30.21860107,766
523.896,6374.4,207,60.0267724,30.2190131,767
3552.79,23333.8,745,59.95247411,30.21951878,768
1097.89,9096.8,271,59.98903292,30.21934347,769
893.801,3533.7,172,59.8368274,30.21927415,770
3093.12,18203.6,346,59.94687954,30.21945294,771
970.79,6932.6,220,60.02432091,30.21942935,772
840.543,11841.6,354,60.00250931,30.21924003,773
332.806,2079.6,83,59.8381115,30.21923645,774
236.488,496.625,7,59.94092477,30.21925034,775
919.287,3533.5,153,59.83639915,30.2197019,776
1808.43,12791.7,534,59.83068795,30.21966116,777
1870.93,10479.5,177,59.94297631,30.22048097,778
2722.98,29930.4,1008,59.95669482,30.22018747,779
808.133,7080.7,121,59.94063909,30.21949243,780
5457.51,54222.8,1575,60.00455061,30.22070437,781
1954.36,12993.8,534,59.82921709,30.22009134,782
1751.41,7522,143,59.94128397,30.21972467,783
836.295,10178,222,59.9485105,30.2196339,784
330.324,2096.68,78,59.83766965,30.2196334,785
840.635,11853.9,307,60.00324247,30.21974445,786
2121.57,19449.6,628,60.02646707,30.22072765,787
3320.65,36693,1255,60.02328583,30.22061321,788
1488.98,1042.28,23,60.0090179,30.22017407,789
937.407,7090.7,228,60.02750105,30.22005631,790
1847.66,15776.5,517,59.95823727,30.22028246,791
319.391,2095.2,77,59.83723465,30.22006665,792
390.936,2736.55,49,59.94198803,30.22018157,793
1839.39,34764.5,993,59.98458079,30.22063803,794
1224.45,12846.1,399,60.00711988,30.22083561,795
1888.18,11895.6,224,59.94769163,30.22132418,796
504.835,4286.5,129,59.98897058,30.22042384,797
3916.84,30883.3,1644,59.85533613,30.22094657,798
4236.91,38283.6,742,59.94129852,30.22182291,799
4275.1,24343,795,60.02728353,30.22200805,800
2216.28,21719.5,715,59.95959689,30.22153782,801
329.587,2088.37,98,59.8367939,30.2205014,802
1280.81,10660.1,242,59.94674207,30.22092112,803
1462.93,11534.4,374,59.98946085,30.22087402,804
840.658,11798.9,384,60.00231519,30.22073661,805
523.876,6611.6,204,60.02510839,30.22074326,806
1097.61,12889.6,373,59.98854232,30.22103775,807
1098.94,9261.01,317,59.95237492,30.22094792,808
5319,34939.6,1816,59.85865695,30.22238155,809
5298.3,27227.1,323,60.04115352,30.22152559,810
678.641,6997.3,232,60.02543833,30.22115546,811
1174.27,4452.7,194,59.83605119,30.22123865,812
2419.35,21891.7,625,60.00787226,30.22183236,813
1908.58,21376.1,705,59.95846979,30.22181652,814
840.35,11804.7,324,60.00303735,30.2212326,815
861.079,8440.9,148,59.9422813,30.2213859,816
318.396,4904.1,128,59.98707257,30.22113209,817
681.403,6698.4,338,59.85330207,30.22139445,818
589.625,5176.3,90,59.94364446,30.22136525,819
642.643,4707.8,157,60.02408828,30.22169344,820
1560.01,13504.4,426,59.95448884,30.2216979,821
1075.7,7336.4,208,59.98764088,30.22160491,822
1071.31,6825.5,189,59.95382211,30.22206816,823
1735.63,12827.7,395,59.98680145,30.22252801,824
523.853,6580.9,196,60.02572014,30.22169069,825
493.25,4213.2,127,59.98813926,30.22173794,826
523.967,366.7769,15,60.02462726,30.2219854,827
1368.82,21997.3,667,60.0066305,30.22244404,828
3553.36,23173.4,748,59.95200964,30.22272622,829
1607.06,21373.9,650,59.95773832,30.22185553,830
10518.3,9331.7,110,60.04207056,30.2247252,831
1759.84,11844.3,654,59.8572525,30.22240109,832
743.435,6142.7,186,59.98834937,30.22240525,833
1265.54,8988.4,328,60.02368744,30.22268245,834
2680.32,27571.6,883,59.95532556,30.22360515,835
3093,17740.2,368,59.94641597,30.22266107,836
678.673,6578.1,229,60.02490561,30.22252785,837
3428.45,18897.4,1008,59.85492527,30.22318355,838
933.159,7109.3,213,60.02638489,30.2228687,839
1965.08,14505.8,785,59.85618152,30.22303019,840
5786.89,101271,1227,60.03945851,30.224068,841
2722.99,30060.4,971,59.95712027,30.22340616,842
3708.43,64897.5,1177,59.94035261,30.22354702,843
627.328,2689.2,85,60.00856802,30.2226818,844
836.161,10280.3,162,59.94803031,30.22282959,845
523.912,366.7384,15,60.0252329,30.22294855,846
2840.97,28453.3,767,60.00609745,30.22374227,847
2509.15,14885.9,442,60.00844251,30.22412054,848
4799.72,57116.7,1049,59.9389955,30.22385709,849
1199.11,11650.8,644,59.85929639,30.22357467,850
1097.41,9118.5,257,59.98812903,30.22338206,851
482.979,5261.2,157,59.95386437,30.22329029,852
1458.77,10368.4,182,59.94187431,30.22348971,853
823.918,8074.4,228,59.95967135,30.2234064,854
1886.29,11943,240,59.94722809,30.22453419,855
588.643,4524,151,60.02385524,30.22371282,856
937.496,7138.3,225,60.02596262,30.2239502,857
522.832,5255.7,195,60.02526441,30.22380353,858
432.812,4322.6,105,59.94279701,30.22390707,859
7233.02,65820.5,1934,59.98249002,30.22483761,860
2216.06,23268.7,718,59.96005199,30.22448391,861
1280.85,10580,192,59.94627312,30.22411414,862
1908.7,21377.5,667,59.95902075,30.22478953,863
744.614,6063.7,189,59.98760306,30.22414893,864
4397.52,27546.5,1454,59.85671099,30.22595013,865
1098.89,9213.07,250,59.95190961,30.22415549,866
1075.48,9083.1,308,60.02493922,30.2246247,867
864.22,9594.9,253,59.98665118,30.2245306,868
3849.33,23980.4,1320,59.85816433,30.22556893,869
4183.9,2928.73,117,60.03204932,30.22553259,870
2960.27,26013.6,1271,59.8529234,30.22491478,871
2561.37,17693,600,60.02570301,30.22592788,872
781.969,8758.05,260,59.95822921,30.22481088,873
510.732,357.512,9,60.00739289,30.22493862,874
432.646,4272.9,88,59.94315725,30.22497678,875
3211.58,24460.8,290,60.03778097,30.22560062,876
948.796,6283.8,218,59.95491495,30.22506616,877
1290.28,6987.9,216,59.98710412,30.22517233,878
1738.15,9373.4,270,60.00787231,30.22531353,879
3553.27,23134.9,689,59.95154,30.22592531,880
611.248,7580.2,406,59.85914039,30.22533518,881
2851.89,33937.4,609,59.93960277,30.22600064,882
1201.95,11520.8,391,60.0247797,30.22576657,883
3091.55,18023.9,343,59.94594901,30.22586088,884
446.126,4996.61,162,59.95995503,30.22565938,885
1071.87,8349.8,160,59.94356445,30.22600821,886
2927.86,11078.7,558,59.85391635,30.22630956,887
2183.73,18239.1,609,60.02036357,30.22613425,888
2723.07,30115.1,900,59.9575374,30.22661309,889
432.737,4207.51,62,59.94315737,30.22588805,890
3599.61,62993.2,3305,59.85255143,30.22749892,891
591.708,5324,135,60.0057497,30.2261156,892
3075.18,6902.8,209,59.95455139,30.22633792,893
836.131,9983.7,201,59.94756552,30.2260325,894
824.979,9239.76,302,59.96012456,30.22637172,895
1576.28,7786.5,258,60.00547954,30.22715458,896
611.014,7781.5,393,59.85916011,30.22659244,897
3336.56,13351,220,59.94262139,30.22783314,898
870.841,9094.5,299,60.00604808,30.22682083,899
2040.39,15766.6,548,60.01905444,30.22709706,900
1371.31,7665,225,60.00675246,30.22684601,901
1888.66,11947.7,228,59.94675514,30.22772991,902
2600.6,29126.7,946,59.96045792,30.22774604,903
2294.48,23434.2,760,59.95576808,30.22801307,904
474.484,5499.9,279,59.85866496,30.22696903,905
1064.71,9419.9,281,60.00780457,30.22722245,906
800.864,9064.3,258,60.00730073,30.22750934,907
1280.82,10639.8,212,59.94580755,30.22731449,908
551.156,3784.7,182,59.85313176,30.2272259,909
2041.98,15723.2,276,59.94125489,30.22768755,910
1099,9256.1,283,59.95144375,30.22734424,911
2333.81,16277.6,849,59.85537077,30.22846195,912
3721.61,3998.33,212,59.85349177,30.22945164,913
2508.88,6829.4,194,60.02068126,30.22899949,914
482.999,5254,156,59.95406011,30.22769957,915
1516.88,12144.1,365,60.00806442,30.22860648,916
2650.84,19191.4,639,60.02198439,30.22888288,917
2040.76,15757.7,521,60.0195407,30.2291629,918
1020.21,1428.29,43,59.95984019,30.22817663,919
3568.12,23378.7,717,60.00525535,30.22978511,920
897.434,7309.8,207,60.01840687,30.22856826,921
870.943,7818.4,154,59.94069778,30.22836848,922
6491.46,6453.9,125,59.94155884,30.22997038,923
3552.52,23350.4,743,59.95107499,30.22912992,924
691.398,8447.25,148,59.94347591,30.22882236,925
1480.1,9554.77,178,59.94474221,30.22886902,926
708.49,7935.09,263,59.95998462,30.22866582,927
735.538,8752.9,266,59.95957365,30.22880029,928
3021.53,12741,266,59.94035597,30.22981618,929
1725.35,12126.9,376,59.95702947,30.22930453,930
1534.43,8107.2,154,59.94083311,30.22951363,931
948.896,6296.44,192,59.95531341,30.22925113,932
836.349,10071.9,205,59.94710507,30.22920524,933
1416.33,8944.73,168,59.94575225,30.22937726,934
1558.9,10273.1,314,59.95760497,30.23009335,935
2493.39,16818.9,540,59.95858402,30.22968212,936
932.791,7314.2,272,60.01837716,30.22960441,937
